feature importance	biomolecule
0	GINS3
0	GINS4
0	GIPC1
0	GIPC3
0	GIPR
0	GIT1
0	GIT2
0	GJA4
0	GJB6
0	GJC1
0	GJD3
0	GK
0	GK5
0	GKAP1
0	GLB1
0	GLB1L
0	GLB1L2
0	GLCCI1
0	GLCE
0	GLDC
0	GLDN
0	GLE1
0	GLG1
0	GLI1
0	GLI4
0	GLIPR1
0	GLIPR1L2
0	GLIPR2
0	GLMN
0	GLMP
0	GLO1
0	GLRX
0	GLRX3
0	GLRX5
0	GLS
0	GLS2
0	GLT1D1
0	GLT8D1
0	GLUL
0	GLYCTK
0	GLYR1
0	GM2A
0	GMCL1
0	GMDS
0	GMEB1
0	GMEB2
0	GMFB
0	GMFG
0	GMIP
0	GMNN
0	GMPPB
0	GMPR
0	GMPR2
0	GMPS
0	GNA11
0	GNA12
0	GNA13
0	GNA15
0	GNAI1
0	GNAI2
0	GNAI3
0	GNAL
0	GNAO1
0	GNAQ
0	GNAS
0	GNAZ
0	GNB1
0	GNB1L
0	GNB2
0	GNB5
0	GNE
0	GNG10
0	GNG2
0	GNG4
0	GNG5
0	GNG7
0	GNGT2
0	GNL2
0	GNL3
0	GNL3L
0	GNLY
0	GNMT
0	GNPAT
0	GNPDA1
0	GNPDA2
0	GNPNAT1
0	GNPTAB
0	GNPTG
0	GNRH1
0	GNS
0	GOLGA1
0	GOLGA2
0	GOLGA3
0	GOLGA4
0	GOLGA5
0	GOLGA6L1
0	GOLGA6L10
0	GOLGA6L4
0	GOLGA6L6
0	GOLGA6L9
0	GOLGA7
0	GOLGA7B
0	GOLGA8A
0	GOLGA8B
0	GOLGA8J
0	GOLGA8M
0	GOLGA8N
0	GOLGA8R
0	GOLIM4
0	GOLM1
0	GOLM2
0	GOLPH3
0	GOLPH3L
0	GOLT1B
0	GON4L
0	GON7
0	GOPC
0	GORASP1
0	GORASP2
0	GOSR1
0	GOT1
0	GOT2
0	GP1BA
0	GP1BB
0	GP5
0	GP6
0	GP9
0	GPA33
0	GPAA1
0	GPALPP1
0	GPAM
0	GPANK1
0	GPAT4
0	GPATCH2
0	GPATCH2L
0	GPATCH3
0	GPATCH4
0	GPATCH8
0	GPBAR1
0	GPBP1
0	GPBP1L1
0	GPC2
0	GPCPD1
0	GPD1L
0	GPD2
0	GPER1
0	GPHN
0	GPKOW
0	GPLD1
0	GPM6B
0	GPN1
0	GPN2
0	GPN3
0	GPNMB
0	GPR107
0	GPR108
0	GPR137
0	GPR137B
0	GPR141
0	GPR146
0	GPR15
0	GPR153
0	GPR155
0	GPR157
0	GPR160
0	GPR161
0	GPR162
0	GPR171
0	GPR174
0	GPR18
0	GPR180
0	GPR183
0	GPR19
0	GPR27
0	GPR34
0	GPR35
0	GPR37L1
0	GPR55
0	GPR65
0	GPR68
0	GPR75
0	GPR84
0	GPR89A
0	GPR89B
0	GPRASP1
0	GPRC5C
0	GPRC5D
0	GPRIN1
0	GPS1
0	GPS2
0	GPSM1
0	GPSM2
0	GPSM3
0	GPT2
0	GPX1
0	GPX3
0	GPX4
0	GPX7
0	GRAMD1A
0	GRAMD1B
0	GRAMD1C
0	GRAMD2B
0	GRAMD4
0	GRAP
0	GRAP2
0	GRB10
0	GRB14
0	GRB2
0	GREB1
0	GREM1
0	GREM2
0	GRHL1
0	GRHPR
0	GRIK4
0	GRIK5
0	GRIN3A
0	GRINA
0	GRIPAP1
0	GRK3
0	GRK5
0	GRK6
0	GRM6
0	GRN
0	GRPEL1
0	GRPEL2
0	GRSF1
0	GRTP1
0	GRWD1
0	GSAP
0	GSDMA
0	GSDMB
0	GSDMC
0	GSDMD
0	GSDME
0	GSE1
0	GSK3A
0	GSK3B
0	GSKIP
0	GSN
0	GSPT1
0	GSR
0	GSS
0	GSTA4
0	GSTCD
0	GSTK1
0	GSTM1
0	GSTM2
0	GSTM3
0	GSTM4
0	GSTM5
0	GSTO1
0	GSTO2
0	GSTP1
0	GSTT1
0	GSTZ1
0	GTDC1
0	GTF2A1
0	GTF2A2
0	GTF2B
0	GTF2E1
0	GTF2E2
0	GTF2F1
0	GTF2F2
0	GTF2H1
0	GTF2H2
0	GTF2H2C
0	GTF2H3
0	GTF2H4
0	GTF2H5
0	GTF2I
0	GTF2IRD2
0	GTF2IRD2B
0	GTF3A
0	GTF3C1
0	GTF3C2
0	GTF3C3
0	GTF3C4
0	GTF3C5
0	GTF3C6
0	GTPBP1
0	GTPBP10
0	GTPBP2
0	GTPBP3
0	GTPBP4
0	GTPBP6
0	GTPBP8
0	GTSE1
0	GTSF1
0	GUCA1B
0	GUCY1A1
0	GUCY1B1
0	GUCY2C
0	GUF1
0	GUK1
0	GUSB
0	GVQW3
0	GXYLT1
0	GYG1
0	GYPA
0	GYPC
0	GYS1
0	GZF1
0	GZMA
0	GZMB
0	GZMK
0	GZMM
0	H1-0
0	H1-2
0	H2AC18
0	H2AC6
0	H2AC8
0	H2AJ
0	H2AX
0	H2AZ1
0	H2AZ2
0	H2BC11
0	H2BC12
0	H2BC15
0	H2BC17
0	H2BC18
0	H2BC21
0	H2BC4
0	H2BC5
0	H2BC7
0	H2BC8
0	H2BC9
0	H3-2
0	H3-3A
0	H3-3B
0	H3-5
0	H3C10
0	H3C4
0	H3C6
0	H4C12
0	H4C14
0	H4C15
0	H4C4
0	H4C8
0	HAAO
0	HABP4
0	HACD1
0	HACD2
0	HACD3
0	HACD4
0	HACE1
0	HACL1
0	HADH
0	HADHA
0	HAGH
0	HAGHL
0	HAL
0	HAPLN3
0	HAPLN4
0	HARBI1
0	HARS1
0	HARS2
0	HAS3
0	HASPIN
0	HAT1
0	HAUS1
0	HAUS2
0	HAUS3
0	HAUS4
0	HAUS5
0	HAUS6
0	HAUS7
0	HAUS8
0	HAVCR2
0	HAX1
0	HBEGF
0	HBP1
0	HBS1L
0	HCAR1
0	HCAR2
0	HCAR3
0	HCCS
0	HCFC1
0	HCFC1R1
0	HCFC2
0	HCK
0	HCLS1
0	HCN3
0	HCST
0	HDAC1
0	HDAC10
0	HDAC11
0	HDAC2
0	HDAC3
0	HDAC4
0	HDAC5
0	HDAC6
0	HDAC7
0	HDAC8
0	HDAC9
0	HDC
0	HDDC2
0	HDDC3
0	HDGF
0	HDGFL2
0	HDGFL3
0	HDHD2
0	HDHD5
0	HDLBP
0	HEATR1
0	HEATR3
0	HEATR5A
0	HEATR5B
0	HEATR6
0	HEBP1
0	HEBP2
0	HECA
0	HECTD1
0	HECTD2
0	HECTD3
0	HECTD4
0	HECW2
0	HEG1
0	HELB
0	HELLS
0	HELZ
0	HELZ2
0	HEMGN
0	HEMK1
0	HENMT1
0	HEPH
0	HERC1
0	HERC2
0	HERC3
0	HERC4
0	HERC5
0	HERC6
0	HERPUD1
0	HERPUD2
0	HES1
0	HES6
0	HEXA
0	HEXD
0	HEXIM1
0	HEY1
0	HGD
0	HGF
0	HGH1
0	HGS
0	HGSNAT
0	HHAT
0	HHEX
0	HHLA2
0	HIBADH
0	HIC1
0	HIC2
0	HIF1A
0	HIF1AN
0	HIGD1A
0	HIGD2A
0	HIKESHI
0	HILPDA
0	HINFP
0	HINT1
0	HINT2
0	HINT3
0	HIP1
0	HIPK1
0	HIPK2
0	HIPK3
0	HIRA
0	HIRIP3
0	HIVEP1
0	HIVEP2
0	HIVEP3
0	HJURP
0	HK1
0	HK2
0	HK3
0	HKDC1
0	HLA-A
0	HLA-B
0	HLA-C
0	HLA-DMA
0	HLA-DMB
0	HLA-DOA
0	HLA-DOB
0	HLA-DPA1
0	HLA-DPB1
0	HLA-DQB1
0	HLA-DRA
0	HLA-DRB1
0	HLA-DRB3
0	HLA-DRB4
0	HLA-DRB5
0	HLA-E
0	HLA-F
0	HLA-G
0	HLCS
0	HLF
0	HLTF
0	HLX
0	HM13
0	HMBOX1
0	HMBS
0	HMCES
0	HMG20B
0	HMGA1
0	HMGB1
0	HMGB3
0	HMGCL
0	HMGCR
0	HMGCS1
0	HMGN1
0	HMGN2
0	HMGN3
0	HMGN4
0	HMGN5
0	HMGXB3
0	HMGXB4
0	HMMR
0	HMOX1
0	HMOX2
0	HNMT
0	HNRNPA0
0	HNRNPA1
0	HNRNPA1L2
0	HNRNPA2B1
0	HNRNPA3
0	HNRNPAB
0	HNRNPD
0	HNRNPDL
0	HNRNPF
0	HNRNPH1
0	HNRNPH2
0	HNRNPH3
0	HNRNPK
0	HNRNPL
0	HNRNPLL
0	HNRNPM
0	HNRNPUL2
0	HOGA1
0	HOMER2
0	HOMER3
0	HOMEZ
0	HOOK1
0	HOOK2
0	HOOK3
0	HOPX
0	HORMAD1
0	HOXA1
0	HOXA9
0	HOXB2
0	HOXB3
0	HOXB4
0	HOXC4
0	HP
0	HP1BP3
0	HPCAL1
0	HPCAL4
0	HPD
0	HPDL
0	HPF1
0	HPGD
0	HPGDS
0	HPN
0	HPS1
0	HPS3
0	HPS4
0	HPS5
0	HPS6
0	HPSE
0	HRAS
0	HRH2
0	HRH4
0	HRK
0	HS1BP3
0	HS2ST1
0	HS3ST1
0	HS3ST3B1
0	HS6ST1
0	HSBP1
0	HSBP1L1
0	HSCB
0	HSD11B1L
0	HSD17B1
0	HSD17B10
0	HSD17B11
0	HSD17B12
0	HSD17B13
0	HSD17B4
0	HSD17B7
0	HSD17B8
0	HSD3B7
0	HSDL1
0	HSDL2
0	HSF1
0	HSF2
0	HSF4
0	HSFX1
0	HSFX2
0	HSH2D
0	HSP90AA1
0	HSP90AB1
0	HSP90B1
0	HSPA13
0	HSPA14
0	HSPA1A
0	HSPA1B
0	HSPA1L
0	HSPA4
0	HSPA4L
0	HSPA6
0	HSPA8
0	HSPA9
0	HSPB1
0	HSPB11
0	HSPBAP1
0	HSPBP1
0	HSPD1
0	HSPE1
0	HSPH1
0	HTATIP2
0	HTATSF1
0	HTD2
0	HTR6
0	HTR7
0	HTRA1
0	HTRA2
0	HTRA3
0	HTRA4
0	HTT
0	HUS1
0	HUWE1
0	HVCN1
0	HYAL1
0	HYAL2
0	HYAL3
0	HYI
0	HYKK
0	HYLS1
0	HYOU1
0	HYPK
0	IAH1
0	IARS1
0	IARS2
0	IBA57
0	IBTK
0	ICA1
0	ICA1L
0	ICAM1
0	ICAM3
0	ICAM4
0	ICE1
0	ICE2
0	ICMT
0	ICOS
0	ICOSLG
0	ID2
0	ID3
0	IDE
0	IDH1
0	IDH2
0	IDH3A
0	IDH3G
0	IDO1
0	IDS
0	IDUA
0	IER2
0	IER3IP1
0	IER5
0	IER5L
0	IFFO1
0	IFI27
0	IFI27L1
0	IFI27L2
0	IFI30
0	IFI35
0	IFI44
0	IFI44L
0	IFI6
0	IFIH1
0	IFIT1
0	IFIT1B
0	IFIT2
0	IFIT3
0	IFIT5
0	IFITM1
0	IFITM10
0	IFITM2
0	IFITM3
0	IFNAR1
0	IFNAR2
0	IFNG
0	IFNGR1
0	IFNLR1
0	IFRD2
0	IFT122
0	IFT140
0	IFT172
0	IFT20
0	IFT22
0	IFT43
0	IFT52
0	IFT57
0	IFT74
0	IFT80
0	IFT81
0	IFT88
0	IFTAP
0	IGBP1
0	IGF1
0	IGF1R
0	IGF2BP2
0	IGF2BP3
0	IGF2R
0	IGFBP2
0	IGFBP3
0	IGFBP4
0	IGFL4
0	IGFLR1
0	IGHA1
0	IGHA2
0	IGHD
0	IGHE
0	IGHG1
0	IGHG2
0	IGHG3
0	IGHG4
0	IGHM
0	IGHMBP2
0	IGIP
0	IGKC
0	IGLC2
0	IGLC3
0	IGLC7
0	IGLL1
0	IGLL5
0	IGSF10
0	IGSF6
0	IGSF9B
0	IK
0	IKBIP
0	IKBKB
0	IKBKE
0	IKBKG
0	IKZF1
0	IKZF2
0	IKZF3
0	IKZF4
0	IKZF5
0	IL10RA
0	IL11RA
0	IL12A
0	IL12RB1
0	IL12RB2
0	IL13RA1
0	IL15
0	IL15RA
0	IL16
0	IL17RA
0	IL17RB
0	IL17RC
0	IL17RE
0	IL18
0	IL18BP
0	IL18R1
0	IL18RAP
0	IL1B
0	IL1R1
0	IL1R2
0	IL1RAP
0	IL1RL1
0	IL1RN
0	IL20RB
0	IL21R
0	IL23A
0	IL24
0	IL27
0	IL27RA
0	IL2RA
0	IL2RB
0	IL2RG
0	IL32
0	IL3RA
0	IL4I1
0	IL4R
0	IL5RA
0	IL6R
0	IL6ST
0	IL7
0	IL7R
0	ILDR2
0	ILF2
0	ILF3
0	ILKAP
0	ILRUN
0	ILVBL
0	IMMP1L
0	IMMP2L
0	IMMT
0	IMP3
0	IMP4
0	IMPA1
0	IMPA2
0	IMPACT
0	IMPDH1
0	IMPDH2
0	IMPG2
0	INAFM1
0	INAFM2
0	INAVA
0	INCA1
0	INCENP
0	INF2
0	ING1
0	ING2
0	ING3
0	ING4
0	ING5
0	INHBB
0	INHBE
0	INIP
0	INKA1
0	INKA2
0	INMT
0	INO80
0	INO80B
0	INO80C
0	INO80D
0	INO80E
0	INPP1
0	INPP4A
0	INPP5A
0	INPP5B
0	INPP5D
0	INPP5E
0	INPP5F
0	INPP5K
0	INPPL1
0	INSC
0	INSIG1
0	INSIG2
0	INSR
0	INSYN2B
0	INTS1
0	INTS10
0	INTS11
0	INTS12
0	INTS13
0	INTS14
0	INTS2
0	INTS3
0	INTS4
0	INTS5
0	INTS6L
0	INTS7
0	INTS8
0	INTS9
0	INTU
0	INVS
0	IP6K1
0	IP6K2
0	IPCEF1
0	IPMK
0	IPO13
0	IPO4
0	IPO5
0	IPO7
0	IPO8
0	IPP
0	IPPK
0	IQCB1
0	IQCC
0	IQCE
0	IQCN
0	IQGAP2
0	IQGAP3
0	IQSEC1
0	IQSEC2
0	IRAG1
0	IRAG2
0	IRAK1
0	IRAK1BP1
0	IRAK4
0	IREB2
0	IRF1
0	IRF2
0	IRF2BP1
0	IRF2BP2
0	IRF2BPL
0	IRF3
0	IRF4
0	IRF5
0	IRF6
0	IRF7
0	IRF8
0	IRF9
0	IRGM
0	IRGQ
0	IRS1
0	ISCA1
0	ISCA2
0	ISCU
0	ISG15
0	ISG20
0	ISL2
0	ISM1
0	ISOC1
0	ISOC2
0	IST1
0	ISY1-RAB43
0	ISYNA1
0	ITCH
0	ITFG1
0	ITFG2
0	ITGA1
0	ITGA10
0	ITGA2
0	ITGA2B
0	ITGA3
0	ITGA4
0	ITGA5
0	ITGA6
0	ITGA7
0	ITGA9
0	ITGAD
0	ITGAE
0	ITGAL
0	ITGAM
0	ITGAV
0	ITGAX
0	ITGB1
0	ITGB1BP1
0	ITGB1BP2
0	ITGB3
0	ITGB3BP
0	ITGB4
0	ITGB5
0	ITGB7
0	ITIH1
0	ITIH4
0	ITIH5
0	ITLN1
0	ITM2A
0	ITM2B
0	ITM2C
0	ITPA
0	ITPK1
0	ITPKB
0	ITPKC
0	ITPR1
0	ITPR3
0	ITPRID2
0	ITPRIP
0	ITPRIPL1
0	ITPRIPL2
0	ITSN1
0	ITSN2
0	IVD
0	IVNS1ABP
0	IWS1
0	IZUMO4
0	JADE2
0	JADE3
0	JAG1
0	JAGN1
0	JAK1
0	JAK2
0	JAK3
0	JAKMIP1
0	JAKMIP3
0	JAML
0	JCAD
0	JCHAIN
0	JDP2
0	JHY
0	JKAMP
0	JMJD1C
0	JMJD6
0	JMJD7
0	JMJD8
0	JMY
0	JOSD1
0	JOSD2
0	JPH4
0	JPT1
0	JPT2
0	JRK
0	JRKL
0	JTB
0	JUN
0	JUNB
0	JUND
0	JUP
0	KALRN
0	KANK1
0	KANK2
0	KANSL1
0	KANSL1L
0	KANSL2
0	KANSL3
0	KARS1
0	KAT14
0	KAT2A
0	KAT2B
0	KAT5
0	KAT6A
0	KAT6B
0	KAT7
0	KAT8
0	KATNA1
0	KATNAL1
0	KATNAL2
0	KATNB1
0	KATNBL1
0	KATNIP
0	KAZN
0	KBTBD11
0	KBTBD12
0	KBTBD2
0	KBTBD3
0	KBTBD4
0	KBTBD6
0	KBTBD7
0	KBTBD8
0	KCMF1
0	KCNA2
0	KCNA3
0	KCNAB1
0	KCNAB2
0	KCNAB3
0	KCNB1
0	KCNC4
0	KCND1
0	KCND3
0	KCNE1
0	KCNE1B
0	KCNE3
0	KCNE4
0	KCNE5
0	KCNH2
0	KCNH3
0	KCNH7
0	KCNH8
0	KCNIP2
0	KCNJ11
0	KCNJ14
0	KCNJ15
0	KCNJ2
0	KCNK13
0	KCNK5
0	KCNK6
0	KCNK7
0	KCNMA1
0	KCNMB1
0	KCNMB3
0	KCNMB4
0	KCNN3
0	KCNN4
0	KCNQ1
0	KCNQ5
0	KCNRG
0	KCNS1
0	KCTD1
0	KCTD10
0	KCTD12
0	KCTD13
0	KCTD15
0	KCTD17
0	KCTD18
0	KCTD2
0	KCTD21
0	KCTD3
0	KCTD5
0	KCTD6
0	KCTD9
0	KDELR1
0	KDELR2
0	KDF1
0	KDM1A
0	KDM1B
0	KDM2A
0	KDM2B
0	KDM3A
0	KDM3B
0	KDM4B
0	KDM4C
0	KDM5A
0	KDM5B
0	KDM5C
0	KDM5D
0	KDM6A
0	KDM6B
0	KDM7A
0	KDM8
0	KDSR
0	KEAP1
0	KEL
0	KHDC4
0	KHDRBS1
0	KHK
0	KHNYN
0	KHSRP
0	KIAA0040
0	KIAA0100
0	KIAA0232
0	KIAA0319
0	KIAA0319L
0	KIAA0408
0	KIAA0513
0	KIAA0586
0	KIAA0753
0	KIAA0754
0	KIAA0825
0	KIAA0895L
0	KIAA0930
0	KIAA1109
0	KIAA1143
0	KIAA1191
0	KIAA1328
0	KIAA1522
0	KIAA1586
0	KIAA1614
0	KIAA1841
0	KIAA1958
0	KIAA2013
0	KIAA2026
0	KIDINS220
0	KIF11
0	KIF13A
0	KIF13B
0	KIF14
0	KIF15
0	KIF16B
0	KIF18A
0	KIF18B
0	KIF19
0	KIF1B
0	KIF1C
0	KIF20A
0	KIF20B
0	KIF22
0	KIF23
0	KIF24
0	KIF27
0	KIF2A
0	KIF2C
0	KIF3A
0	KIF4A
0	KIF5B
0	KIF5C
0	KIF9
0	KIFAP3
0	KIFBP
0	KIFC1
0	KIFC2
0	KIFC3
0	KIN
0	KIR2DL1
0	KIR2DL2
0	KIR2DL3
0	KIR2DL4
0	KIR2DL5A
0	KIR2DS2
0	KIR2DS4
0	KIR3DL1
0	KIR3DL2
0	KIR3DS1
0	KIT
0	KIZ
0	KL
0	KLC1
0	KLC2
0	KLC4
0	KLF1
0	KLF10
0	KLF11
0	KLF12
0	KLF13
0	KLF14
0	KLF16
0	KLF2
0	KLF5
0	KLF6
0	KLF7
0	KLF8
0	KLF9
0	KLHDC1
0	KLHDC10
0	KLHDC2
0	KLHDC3
0	KLHDC4
0	KLHDC7B
0	KLHDC8A
0	KLHDC8B
0	KLHL11
0	KLHL12
0	KLHL14
0	KLHL15
0	KLHL18
0	KLHL2
0	KLHL20
0	KLHL21
0	KLHL22
0	KLHL24
0	KLHL25
0	KLHL26
0	KLHL28
0	KLHL3
0	KLHL32
0	KLHL33
0	KLHL36
0	KLHL42
0	KLHL5
0	KLHL7
0	KLHL8
0	KLHL9
0	KLKB1
0	KLLN
0	KLRB1
0	KLRC1
0	KLRC2
0	KLRC3
0	KLRC4
0	KLRC4-KLRK1
0	KLRD1
0	KLRF1
0	KLRG1
0	KLRK1
0	KMO
0	KMT2A
0	KMT2B
0	KMT2C
0	KMT2D
0	KMT2E
0	KMT5A
0	KMT5B
0	KMT5C
0	KNDC1
0	KNL1
0	KNSTRN
0	KNTC1
0	KPNA1
0	KPNA2
0	KPNA3
0	KPNA4
0	KPNA5
0	KPNA6
0	KPNB1
0	KPTN
0	KRAS
0	KRBA1
0	KRBA2
0	KRBOX4
0	KRCC1
0	KREMEN1
0	KRI1
0	KRR1
0	KRT1
0	KRT10
0	KRT18
0	KRT23
0	KRT72
0	KRT73
0	KRT8
0	KRTCAP2
0	KRTCAP3
0	KSR1
0	KTI12
0	KTN1
0	KXD1
0	KY
0	KYAT1
0	KYAT3
0	KYNU
0	L1TD1
0	L2HGDH
0	L3MBTL1
0	L3MBTL2
0	L3MBTL3
0	L3MBTL4
0	LACC1
0	LACTB
0	LACTB2
0	LAG3
0	LAGE3
0	LAIR1
0	LAIR2
0	LAMA5
0	LAMB2
0	LAMB3
0	LAMC1
0	LAMP1
0	LAMP2
0	LAMP3
0	LAMP5
0	LAMTOR1
0	LAMTOR2
0	LAMTOR3
0	LAMTOR4
0	LAMTOR5
0	LANCL1
0	LANCL2
0	LAP3
0	LAPTM4A
0	LAPTM4B
0	LAPTM5
0	LARGE1
0	LARGE2
0	LARP1
0	LARP4
0	LARP4B
0	LARP7
0	LARS1
0	LARS2
0	LAS1L
0	LASP1
0	LAT
0	LAT2
0	LATS1
0	LATS2
0	LAX1
0	LBH
0	LBR
0	LCAT
0	LCK
0	LCMT1
0	LCMT2
0	LCN10
0	LCN2
0	LCOR
0	LCORL
0	LCP1
0	LCP2
0	LDAH
0	LDB1
0	LDHA
0	LDHB
0	LDHD
0	LDLR
0	LDLRAD2
0	LDLRAD3
0	LDLRAD4
0	LDLRAP1
0	LDOC1
0	LEAP2
0	LEF1
0	LEFTY1
0	LEMD2
0	LENG1
0	LENG8
0	LENG9
0	LEO1
0	LEP
0	LEPROT
0	LEPROTL1
0	LETM1
0	LETM2
0	LETMD1
0	LEXM
0	LFNG
0	LGALS1
0	LGALS12
0	LGALS2
0	LGALS3BP
0	LGALS4
0	LGALS8
0	LGALS9
0	LGALS9B
0	LGALS9C
0	LGALSL
0	LGI2
0	LGMN
0	LGR4
0	LGR6
0	LGSN
0	LHFPL2
0	LHFPL6
0	LHPP
0	LHX4
0	LIAS
0	LIG1
0	LIG3
0	LIG4
0	LILRA1
0	LILRA2
0	LILRA3
0	LILRA4
0	LILRA5
0	LILRA6
0	LILRB1
0	LILRB2
0	LILRB4
0	LILRB5
0	LIM2
0	LIMA1
0	LIMD2
0	LIME1
0	LIMK1
0	LIMK2
0	LIMS1
0	LIMS2
0	LIMS4
0	LIN37
0	LIN54
0	LIN7A
0	LIN7B
0	LIN7C
0	LIN9
0	LINC02210-CRHR1
0	LINGO2
0	LINS1
0	LIPA
0	LIPC
0	LIPE
0	LIPG
0	LIPH
0	LIPT1
0	LIPT2
0	LITAF
0	LIX1L
0	LLCFC1
0	LLGL1
0	LLGL2
0	LMAN1
0	LMAN2
0	LMAN2L
0	LMBR1
0	LMBR1L
0	LMBRD1
0	LMBRD2
0	LMF1
0	LMF2
0	LMNA
0	LMNB1
0	LMNB2
0	LMNTD2
0	LMO2
0	LMO4
0	LMO7
0	LMOD3
0	LMTK2
0	LMTK3
0	LMX1B
0	LNP1
0	LNPEP
0	LNX2
0	LOC100130520
0	LOC100133315
0	LOC100287896
0	LOC100289561
0	LOC100421372
0	LOC100996842
0	LOC101928841
0	LOC102723360
0	LOC102723996
0	LOC102724159
0	LOC102724770
0	LOC107984974
0	LOC110384692
0	LOC112268354
0	LOC112268355
0	LOC112694756
0	LOC283710
0	LOC389831
0	LOC391322
0	LOC400499
0	LOC643802
0	LOC644090
0	LOC728392
0	LOC730098
0	LONP1
0	LONP2
0	LONRF1
0	LONRF3
0	LOXHD1
0	LOXL1
0	LOXL2
0	LOXL3
0	LPAR1
0	LPAR2
0	LPAR6
0	LPCAT1
0	LPCAT2
0	LPCAT4
0	LPGAT1
0	LPIN1
0	LPIN2
0	LPL
0	LPP
0	LRATD2
0	LRCH1
0	LRCH3
0	LRCH4
0	LRFN1
0	LRFN3
0	LRFN4
0	LRIF1
0	LRIG1
0	LRIG2
0	LRMDA
0	LRP1
0	LRP10
0	LRP11
0	LRP12
0	LRP2BP
0	LRP3
0	LRP5L
0	LRP6
0	LRP8
0	LRPAP1
0	LRPPRC
0	LRR1
0	LRRC1
0	LRRC14
0	LRRC2
0	LRRC20
0	LRRC23
0	LRRC25
0	LRRC27
0	LRRC28
0	LRRC29
0	LRRC3
0	LRRC32
0	LRRC34
0	LRRC37A
0	LRRC37A2
0	LRRC37A3
0	LRRC37B
0	LRRC39
0	LRRC4
0	LRRC40
0	LRRC41
0	LRRC42
0	LRRC45
0	LRRC46
0	LRRC47
0	LRRC49
0	LRRC56
0	LRRC57
0	LRRC58
0	LRRC59
0	LRRC6
0	LRRC61
0	LRRC7
0	LRRC70
0	LRRC74B
0	LRRC75A
0	LRRC75B
0	LRRC8A
0	LRRC8B
0	LRRC8C
0	LRRC8D
0	LRRCC1
0	LRRFIP1
0	LRRK1
0	LRRK2
0	LRRN1
0	LRRN2
0	LRRN3
0	LRSAM1
0	LRTOMT
0	LRWD1
0	LSG1
0	LSM1
0	LSM10
0	LSM11
0	LSM12
0	LSM14A
0	LSM14B
0	LSM2
0	LSM3
0	LSM4
0	LSM5
0	LSM6
0	LSM7
0	LSM8
0	LSMEM1
0	LSMEM2
0	LSP1
0	LSR
0	LST1
0	LTA
0	LTA4H
0	LTB
0	LTB4R
0	LTB4R2
0	LTBP1
0	LTBP2
0	LTBP3
0	LTBP4
0	LTBR
0	LTF
0	LTK
0	LTN1
0	LTO1
0	LTV1
0	LUC7L
0	LUC7L2
0	LUC7L3
0	LURAP1L
0	LUZP1
0	LUZP6
0	LXN
0	LY6E
0	LY6G5B
0	LY6G5C
0	LY6G6C
0	LY6G6F
0	LY6G6F-LY6G6D
0	LY75-CD302
0	LY86
0	LY9
0	LY96
0	LYAR
0	LYG1
0	LYL1
0	LYN
0	LYNX1
0	LYPD3
0	LYPLA1
0	LYPLA2
0	LYPLAL1
0	LYRM1
0	LYRM2
0	LYRM4
0	LYRM7
0	LYRM9
0	LYSMD1
0	LYSMD2
0	LYSMD3
0	LYSMD4
0	LYST
0	LYZ
0	LZIC
0	LZTFL1
0	LZTR1
0	LZTS2
0	LZTS3
0	M1AP
0	M6PR
0	MAB21L3
0	MACC1
0	MACF1
0	MACIR
0	MACO1
0	MACROD1
0	MACROD2
0	MACROH2A1
0	MACROH2A2
0	MAD1L1
0	MAD2L1
0	MAD2L1BP
0	MAD2L2
0	MADCAM1
0	MADD
0	MAEA
0	MAF
0	MAF1
0	MAFB
0	MAFF
0	MAFK
0	MAGED1
0	MAGED2
0	MAGED4
0	MAGEE1
0	MAGEF1
0	MAGEH1
0	MAGI3
0	MAGIX
0	MAGOH
0	MAGOHB
0	MAGT1
0	MAIP1
0	MAK
0	MAL
0	MALSU1
0	MALT1
0	MAMDC4
0	MAML1
0	MAML2
0	MAML3
0	MAN1A1
0	MAN1A2
0	MAN1B1
0	MAN1C1
0	MAN2A1
0	MAN2A2
0	MAN2B1
0	MAN2B2
0	MAN2C1
0	MANBAL
0	MANEA
0	MANEAL
0	MANF
0	MANSC1
0	MAOA
0	MAOB
0	MAP10
0	MAP11
0	MAP1A
0	MAP1LC3A
0	MAP1LC3B2
0	MAP1LC3C
0	MAP1S
0	MAP2
0	MAP2K1
0	MAP2K2
0	MAP2K3
0	MAP2K4
0	MAP2K5
0	MAP2K6
0	MAP2K7
0	MAP3K1
0	MAP3K10
0	MAP3K11
0	MAP3K13
0	MAP3K14
0	MAP3K15
0	MAP3K2
0	MAP3K20
0	MAP3K21
0	MAP3K3
0	MAP3K4
0	MAP3K5
0	MAP3K6
0	MAP3K7CL
0	MAP3K8
0	MAP3K9
0	MAP4
0	MAP4K1
0	MAP4K2
0	MAP4K3
0	MAP4K4
0	MAP4K5
0	MAP6D1
0	MAP7
0	MAP7D3
0	MAP9
0	MAPK1
0	MAPK11
0	MAPK13
0	MAPK14
0	MAPK1IP1L
0	MAPK3
0	MAPK6
0	MAPK7
0	MAPK8
0	MAPK8IP2
0	MAPK8IP3
0	MAPK9
0	MAPKAP1
0	MAPKAPK2
0	MAPKAPK3
0	MAPKBP1
0	MAPRE1
0	MAPRE2
0	MAPRE3
0	MARCHF1
0	MARCHF2
0	MARCHF3
0	MARCHF5
